id,pic_id,age,male,college,orientation,friend_request,char_positivity,char_outgoing,char_open,char_friendly,char_discipline,char_social,char_economic,rating,face,nose,eyes,mouth,overall_feature,skin,hair,color,acne,glasses,double_eyelid,thick_eyebrow,thick_lip,face_shape,long_hair
38,5,21,1,7,1,4,4,4,4,4,4,4,4,10,4,4,4,4,4,4,4,fair,0,0,1,0,0,round,1
38,6,21,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,healthy,0,0,0,0,0,long,1
39,7,22,0,3,1,1,1,5,5,2,3,2,3,1,3,4,1,1,2,1,1,healthy,1,1,1,1,1,square,0
39,8,22,0,3,1,4,4,5,5,4,2,1,2,8,2,1,5,5,4,5,5,healthy,0,0,1,0,0,square,0
39,9,22,0,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,black,1,0,0,1,1,square,1
39,10,22,0,3,1,1,4,3,1,3,4,4,4,7,5,4,4,4,4,5,3,fair,0,0,1,0,0,round,1
39,11,22,0,3,1,1,3,5,2,4,3,3,3,5,3,3,4,3,3,2,2,healthy,0,0,1,0,1,round,1
39,12,22,0,3,1,3,5,5,2,4,5,3,2,8,4,4,4,4,4,4,5,fair,0,0,1,0,0,long,0
40,1,23,1,4,1,2,2,2,2,2,3,3,3,5,3,3,3,3,3,3,3,black,0,0,1,0,0,long,1
40,2,23,1,4,1,1,2,2,2,2,3,3,3,5,3,3,3,3,2,3,3,healthy,0,1,0,1,0,square,0
40,3,23,1,4,1,1,3,3,3,2,2,2,2,7,3,3,4,4,4,3,3,healthy,0,0,0,0,0,square,0
40,4,23,1,4,1,2,2,3,3,3,3,3,3,6,4,3,4,4,4,4,3,fair,0,1,1,0,0,long,0
40,5,23,1,4,1,2,3,2,3,2,2,3,3,7,4,4,4,4,4,3,4,fair,0,0,1,0,0,round,1
40,6,23,1,4,1,1,2,3,3,3,3,2,2,4,2,2,2,2,3,2,3,healthy,0,0,0,0,0,long,1
41,1,22,1,A,1,1,4,5,5,5,5,5,5,8,4,4,4,4,4,4,1,black,0,0,1,0,0,long,1
41,2,22,1,A,1,1,5,5,5,5,5,5,5,5,3,3,2,3,3,3,4,healthy,0,1,0,1,0,square,0
41,3,22,1,A,1,1,5,5,5,1,5,5,5,1,1,1,1,1,1,1,1,healthy,0,0,0,0,0,square,0
41,4,22,1,A,1,4,5,1,1,2,5,3,3,9,5,5,5,5,5,5,5,fair,0,1,1,0,0,long,0
41,5,22,1,A,1,3,5,5,5,5,5,5,5,8,3,3,3,3,3,3,3,fair,0,0,1,0,0,round,1
41,6,22,1,A,1,1,1,1,1,1,1,2,2,6,1,1,1,1,1,3,3,healthy,0,0,0,0,0,long,1
42,7,22,0,7,1,1,2,1,1,2,3,2,2,4,3,3,3,3,3,1,3,healthy,1,1,1,1,1,square,0
42,8,22,0,7,1,2,2,4,3,3,1,3,3,7,3,3,3,3,4,4,3,healthy,0,0,1,0,0,square,0
42,9,22,0,7,1,1,1,3,3,2,2,2,2,3,3,3,2,3,2,3,2,black,1,0,0,1,1,square,1
42,10,22,0,7,1,3,3,3,3,3,3,2,3,7,4,3,3,4,4,4,3,fair,0,0,1,0,0,round,1
42,11,22,0,7,1,2,3,4,3,4,2,1,2,5,4,3,3,3,3,3,2,healthy,0,0,1,0,1,round,1
42,12,22,0,7,1,3,3,4,3,3,2,3,2,9,4,4,3,4,4,4,3,fair,0,0,1,0,0,long,0
43,1,21,1,1,5,3,3,3,3,3,4,3,2,6,3,4,4,3,4,4,3,black,0,0,1,0,0,long,1
43,2,21,1,1,5,2,2,2,2,2,4,4,4,5,3,3,3,2,3,3,2,healthy,0,1,0,1,0,square,0
43,3,21,1,1,5,2,3,4,4,3,3,3,3,6,3,3,3,3,3,3,3,healthy,0,0,0,0,0,square,0
43,4,21,1,1,5,2,3,3,3,3,3,4,3,6,3,3,2,3,3,3,3,fair,0,1,1,0,0,long,0
43,5,21,1,1,5,3,3,4,4,4,3,3,3,6,4,4,3,2,3,3,4,fair,0,0,1,0,0,round,1
43,6,21,1,1,5,2,3,3,3,4,3,3,3,6,3,3,3,3,3,3,2,healthy,0,0,0,0,0,long,1
44,7,24,0,1,3,1,2,2,2,2,2,2,2,4,2,4,3,2,3,1,1,healthy,1,1,1,1,1,square,0
44,8,24,0,1,3,3,4,3,3,4,3,3,3,6,3,4,4,4,4,5,5,healthy,0,0,1,0,0,square,0
44,9,24,0,1,3,2,2,3,4,2,2,2,3,4,2,4,3,3,3,2,2,black,1,0,0,1,1,square,1
44,10,24,0,1,3,3,3,3,3,4,4,4,4,6,4,3,3,4,4,5,4,fair,0,0,1,0,0,round,1
44,11,24,0,1,3,2,4,4,3,4,3,3,3,5,3,3,3,4,4,3,2,healthy,0,0,1,0,1,round,1
44,12,24,0,1,3,3,3,3,3,3,4,4,4,7,4,3,4,4,4,4,3,fair,0,0,1,0,0,long,0
45,7,21,0,3,1,2,3,2,4,4,3,3,3,3,4,3,2,3,3,2,2,healthy,1,1,1,1,1,square,0
45,8,21,0,3,1,2,4,5,5,3,2,4,4,8,4,3,4,4,4,4,4,healthy,0,0,1,0,0,square,0
45,9,21,0,3,1,2,2,3,3,3,4,3,3,2,3,3,2,2,2,4,1,black,1,0,0,1,1,square,1
45,10,21,0,3,1,3,5,4,3,5,4,3,3,7,5,3,3,4,4,4,4,fair,0,0,1,0,0,round,1
45,11,21,0,3,1,3,5,5,5,5,3,3,3,6,3,3,3,3,3,4,3,healthy,0,0,1,0,1,round,1
45,12,21,0,3,1,2,3,3,3,3,5,4,4,7,4,3,3,3,4,4,3,fair,0,0,1,0,0,long,0
46,1,22,1,2,1,2,2,3,5,3,1,1,1,6,4,3,2,2,3,2,1,black,0,0,1,0,0,long,1
46,2,22,1,2,1,1,5,4,5,4,4,3,3,4,2,3,2,2,3,3,3,healthy,0,1,0,1,0,square,0
46,3,22,1,2,1,1,5,5,3,5,4,5,4,8,4,4,2,3,4,4,5,healthy,0,0,0,0,0,square,0
46,4,22,1,2,1,3,3,3,2,3,4,3,3,5,3,3,2,2,3,4,3,fair,0,1,1,0,0,long,0
46,5,22,1,2,1,3,4,5,5,5,4,5,5,8,4,4,4,4,5,4,4,fair,0,0,1,0,0,round,1
46,6,22,1,2,1,2,4,5,5,4,4,2,3,3,2,2,2,2,2,2,3,healthy,0,0,0,0,0,long,1
47,1,24,1,9,1,1,2,1,2,2,1,2,2,3,2,3,2,3,3,2,2,black,0,0,1,0,0,long,1
47,2,24,1,9,1,2,3,2,3,3,3,2,3,5,3,2,3,2,2,3,4,healthy,0,1,0,1,0,square,0
47,3,24,1,9,1,3,3,4,3,3,4,3,3,8,4,3,3,4,3,3,3,healthy,0,0,0,0,0,square,0
47,4,24,1,9,1,3,3,4,3,2,3,3,2,6,3,2,3,3,2,3,3,fair,0,1,1,0,0,long,0
47,5,24,1,9,1,3,3,3,2,3,2,3,2,7,3,2,3,3,3,2,3,fair,0,0,1,0,0,round,1
47,6,24,1,9,1,3,3,4,3,3,2,3,3,7,3,4,3,3,3,2,3,healthy,0,0,0,0,0,long,1
48,1,20,1,3,2,3,3,3,3,3,4,3,3,6,4,4,3,3,4,3,3,black,0,0,1,0,0,long,1
48,2,20,1,3,2,2,3,3,4,2,5,4,4,5,3,3,3,3,3,3,3,healthy,0,1,0,1,0,square,0
48,3,20,1,3,2,4,4,3,4,5,4,5,5,9,3,4,3,4,4,4,4,healthy,0,0,0,0,0,square,0
48,4,20,1,3,2,2,3,4,4,3,2,3,3,6,3,3,2,3,3,3,3,fair,0,1,1,0,0,long,0
48,5,20,1,3,2,2,2,3,3,2,5,5,5,8,3,2,4,4,4,4,4,fair,0,0,1,0,0,round,1
48,6,20,1,3,2,3,3,3,3,3,2,3,3,7,3,3,3,4,4,3,3,healthy,0,0,0,0,0,long,1
49,1,24,1,3,1,1,3,4,4,3,2,3,4,6,3,4,3,2,2,2,2,black,0,0,1,0,0,long,1
49,2,24,1,3,1,1,4,4,4,4,3,4,4,5,2,2,2,2,2,4,2,healthy,0,1,0,1,0,square,0
49,3,24,1,3,1,2,4,4,4,4,4,5,4,8,4,4,4,4,4,4,4,healthy,0,0,0,0,0,square,0
49,4,24,1,3,1,4,3,2,3,2,4,4,4,7,3,2,2,4,3,3,3,fair,0,1,1,0,0,long,0
49,5,24,1,3,1,4,4,4,4,3,3,4,4,9,4,4,4,4,4,4,4,fair,0,0,1,0,0,round,1
49,6,24,1,3,1,4,4,4,3,2,2,3,3,7,3,3,3,3,3,3,3,healthy,0,0,0,0,0,long,1
50,7,21,0,1,3,1,3,4,4,3,3,3,2,3,3,3,2,2,2,3,3,healthy,1,1,1,1,1,square,0
50,8,21,0,1,3,2,3,4,3,4,3,2,4,7,4,3,5,4,4,4,3,healthy,0,0,1,0,0,square,0
50,9,21,0,1,3,1,3,2,3,2,3,2,2,4,3,4,3,3,3,4,2,black,1,0,0,1,1,square,1
50,10,21,0,1,3,1,4,4,3,4,3,4,4,6,4,3,4,4,4,3,3,fair,0,0,1,0,0,round,1
50,11,21,0,1,3,1,4,4,4,4,2,2,3,6,4,3,3,3,3,3,3,healthy,0,0,1,0,1,round,1
50,12,21,0,1,3,1,3,4,2,3,4,4,4,5,2,3,2,3,3,3,3,fair,0,0,1,0,0,long,0
51,1,23,1,3,1,2,2,2,2,1,3,2,2,6,3,3,4,3,3,2,3,black,0,0,1,0,0,long,1
51,2,23,1,3,1,2,1,2,3,2,3,2,2,5,3,3,2,3,2,3,4,healthy,0,1,0,1,0,square,0
51,3,23,1,3,1,2,3,2,3,3,3,3,3,6,3,3,2,3,3,3,2,healthy,0,0,0,0,0,square,0
51,4,23,1,3,1,1,3,2,1,2,2,2,2,4,3,2,2,2,2,3,3,fair,0,1,1,0,0,long,0
51,5,23,1,3,1,3,2,2,2,2,3,2,2,7,4,3,4,4,4,3,4,fair,0,0,1,0,0,round,1
51,6,23,1,3,1,1,2,3,3,3,2,2,2,5,3,2,2,3,2,3,3,healthy,0,0,0,0,0,long,1
52,7,20,1,3,1,2,2,2,3,1,1,2,3,6,3,3,3,3,3,2,3,healthy,1,1,1,1,1,square,0
52,8,20,1,3,1,2,3,3,2,4,2,3,3,8,4,4,3,3,4,4,3,healthy,0,0,1,0,0,square,0
52,9,20,1,3,1,1,2,4,4,1,1,1,2,6,3,3,2,2,3,3,2,black,1,0,0,1,1,square,1
52,10,20,1,3,1,3,3,3,2,3,3,2,2,8,4,4,3,3,4,3,3,fair,0,0,1,0,0,round,1
52,11,20,1,3,1,2,3,3,2,3,4,3,3,6,3,3,3,3,3,2,3,healthy,0,0,1,0,1,round,1
52,12,20,1,3,1,4,3,4,3,3,3,3,3,8,3,4,3,3,4,4,4,fair,0,0,1,0,0,long,0
53,1,22,1,5,1,1,2,4,4,2,1,1,1,3,3,3,3,3,3,3,3,black,0,0,1,0,0,long,1
53,2,22,1,5,1,1,3,2,1,1,1,4,4,1,2,2,2,2,2,2,2,healthy,0,1,0,1,0,square,0
53,3,22,1,5,1,1,5,3,2,4,3,4,4,7,3,3,3,3,3,3,3,healthy,0,0,0,0,0,square,0
53,4,22,1,5,1,3,2,4,4,4,2,3,3,8,3,3,3,3,3,3,3,fair,0,1,1,0,0,long,0
53,5,22,1,5,1,4,4,3,3,3,4,4,4,9,4,4,4,4,4,4,4,fair,0,0,1,0,0,round,1
53,6,22,1,5,1,2,2,3,3,2,3,3,3,6,3,3,3,3,3,3,3,healthy,0,0,0,0,0,long,1
54,1,22,0,4,1,3,3,2,3,2,4,4,4,7,4,4,4,3,4,4,4,black,0,0,1,0,0,long,1
54,2,22,0,4,1,1,4,4,4,4,4,4,4,4,3,2,2,3,3,4,2,healthy,0,1,0,1,0,square,0
54,3,22,0,4,1,3,4,3,3,3,5,5,5,5,4,4,2,4,4,4,3,healthy,0,0,0,0,0,square,0
54,4,22,0,4,1,3,4,5,4,4,5,3,3,5,4,5,2,5,5,5,5,fair,0,1,1,0,0,long,0
54,5,22,0,4,1,4,5,5,5,5,5,5,5,8,4,5,5,5,5,5,5,fair,0,0,1,0,0,round,1
54,6,22,0,4,1,1,2,3,4,2,3,3,3,5,4,5,2,5,4,4,4,healthy,0,0,0,0,0,long,1
55,7,19,0,1,1,1,3,4,4,4,3,3,2,3,3,2,2,3,3,2,3,healthy,1,1,1,1,1,square,0
55,8,19,0,1,1,4,4,4,3,3,4,3,3,7,4,4,5,4,4,5,3,healthy,0,0,1,0,0,square,0
55,9,19,0,1,1,1,4,4,4,4,3,3,3,3,3,3,2,3,2,4,2,black,1,0,0,1,1,square,1
55,10,19,0,1,1,2,4,4,3,4,3,3,4,6,4,3,3,4,4,4,4,fair,0,0,1,0,0,round,1
55,11,19,0,1,1,2,4,5,3,4,3,3,3,5,3,3,3,3,3,4,3,healthy,0,0,1,0,1,round,1
55,12,19,0,1,1,3,4,4,2,3,3,3,4,7,4,4,4,4,4,4,3,fair,0,0,1,0,0,long,0
56,1,19,0,A,3,4,2,2,3,2,3,2,2,7,4,3,5,3,4,3,3,black,0,0,1,0,0,long,1
56,2,19,0,A,3,2,3,3,2,2,4,3,3,5,2,3,3,3,3,4,2,healthy,0,1,0,1,0,square,0
56,3,19,0,A,3,4,2,2,3,4,4,4,4,6,4,3,4,4,4,3,2,healthy,0,0,0,0,0,square,0
56,4,19,0,A,3,2,3,3,3,3,2,2,2,5,4,2,3,2,3,4,4,fair,0,1,1,0,0,long,0
56,5,19,0,A,3,4,2,2,2,2,3,3,3,7,4,4,4,3,4,3,4,fair,0,0,1,0,0,round,1
56,6,19,0,A,3,2,4,3,4,4,3,3,3,5,2,2,3,2,3,3,2,healthy,0,0,0,0,0,long,1
57,7,25,1,3,1,1,2,2,2,2,4,3,3,5,3,3,2,2,3,2,2,healthy,1,1,1,1,1,square,0
57,8,25,1,3,1,2,4,4,4,4,3,3,3,8,4,3,3,3,4,4,4,healthy,0,0,1,0,0,square,0
57,9,25,1,3,1,1,2,2,2,1,3,2,2,2,4,3,3,2,1,2,3,black,1,0,0,1,1,square,1
57,10,25,1,3,1,3,3,4,2,3,3,3,3,6,3,3,3,3,3,3,2,fair,0,0,1,0,0,round,1
57,11,25,1,3,1,1,2,4,3,2,3,3,3,4,2,2,3,3,2,3,3,healthy,0,0,1,0,1,round,1
57,12,25,1,3,1,4,4,3,2,3,4,4,3,8,3,3,4,3,4,4,4,fair,0,0,1,0,0,long,0
58,1,22,1,1,1,3,3,4,4,3,2,1,1,7,4,5,4,3,4,1,5,black,0,0,1,0,0,long,1
58,2,22,1,1,1,3,4,1,2,2,4,4,4,5,3,3,3,3,3,4,2,healthy,0,1,0,1,0,square,0
58,3,22,1,1,1,4,4,3,3,4,4,4,4,9,5,5,5,5,5,5,3,healthy,0,0,0,0,0,square,0
58,4,22,1,1,1,3,3,2,1,2,3,3,3,6,2,3,2,3,3,4,4,fair,0,1,1,0,0,long,0
58,5,22,1,1,1,4,4,1,3,1,2,3,4,8,4,4,5,4,4,5,5,fair,0,0,1,0,0,round,1
58,6,22,1,1,1,2,3,3,3,3,3,3,3,4,2,2,2,2,2,3,3,healthy,0,0,0,0,0,long,1
59,7,20,0,1,1,1,2,3,4,3,3,3,4,6,4,4,2,2,3,3,3,healthy,1,1,1,1,1,square,0
59,8,20,0,1,1,3,4,3,3,4,2,3,4,9,4,4,5,5,4,5,4,healthy,0,0,1,0,0,square,0
59,9,20,0,1,1,2,2,3,4,3,2,3,4,5,3,4,2,2,3,4,2,black,1,0,0,1,1,square,1
59,10,20,0,1,1,3,4,4,2,5,4,4,4,8,4,4,4,5,4,5,4,fair,0,0,1,0,0,round,1
59,11,20,0,1,1,3,4,5,4,5,3,3,4,7,4,4,4,3,4,4,2,healthy,0,0,1,0,1,round,1
59,12,20,0,1,1,2,4,2,2,3,4,5,5,7,4,3,3,3,4,4,4,fair,0,0,1,0,0,long,0
60,7,21,1,2,1,1,3,5,4,4,3,3,4,5,4,4,2,2,3,2,3,healthy,1,1,1,1,1,square,0
60,8,21,1,2,1,2,4,5,5,3,4,5,5,7,2,5,3,4,4,5,3,healthy,0,0,1,0,0,square,0
60,9,21,1,2,1,1,2,2,3,3,4,4,4,4,2,3,2,2,2,4,3,black,1,0,0,1,1,square,1
60,10,21,1,2,1,2,4,4,5,4,5,4,4,6,3,4,3,5,4,5,3,fair,0,0,1,0,0,round,1
60,11,21,1,2,1,1,4,5,5,5,3,3,3,4,2,2,3,3,3,4,2,healthy,0,0,1,0,1,round,1
60,12,21,1,2,1,3,4,3,3,3,4,5,5,8,4,4,5,4,4,4,5,fair,0,0,1,0,0,long,0
61,1,22,1,B,1,2,3,4,4,3,3,3,4,6,4,2,4,3,4,3,4,black,0,0,1,0,0,long,1
61,2,22,1,B,1,1,3,3,4,3,3,4,4,4,3,3,2,3,3,3,3,healthy,0,1,0,1,0,square,0
61,3,22,1,B,1,2,4,4,4,4,4,5,5,6,3,4,3,4,3,3,4,healthy,0,0,0,0,0,square,0
61,4,22,1,B,1,2,3,3,2,3,4,3,3,6,3,3,2,4,3,4,3,fair,0,1,1,0,0,long,0
61,5,22,1,B,1,3,4,4,3,2,3,3,4,7,3,4,4,3,4,4,4,fair,0,0,1,0,0,round,1
61,6,22,1,B,1,1,2,2,2,2,2,3,3,4,2,2,2,2,2,3,3,healthy,0,0,0,0,0,long,1
62,1,19,1,5,1,2,3,2,2,2,4,3,3,6,3,3,3,3,3,3,4,black,0,0,1,0,0,long,1
62,2,19,1,5,1,1,3,2,2,2,4,4,4,5,4,3,3,3,3,3,2,healthy,0,1,0,1,0,square,0
62,3,19,1,5,1,2,4,4,3,3,3,4,4,7,4,4,3,3,4,3,3,healthy,0,0,0,0,0,square,0
62,4,19,1,5,1,1,3,2,3,3,3,3,3,5,3,3,3,3,3,3,3,fair,0,1,1,0,0,long,0
62,5,19,1,5,1,1,3,3,3,3,3,3,3,6,3,4,4,3,4,3,3,fair,0,0,1,0,0,round,1
62,6,19,1,5,1,1,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,healthy,0,0,0,0,0,long,1
63,7,24,0,6,1,1,2,2,3,2,3,3,3,3,2,2,2,2,2,2,3,healthy,1,1,1,1,1,square,0
63,8,24,0,6,1,3,4,4,4,4,4,4,4,7,4,4,4,4,4,4,4,healthy,0,0,1,0,0,square,0
63,9,24,0,6,1,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,black,1,0,0,1,1,square,1
63,10,24,0,6,1,3,4,4,4,4,4,4,4,7,3,3,3,3,3,3,3,fair,0,0,1,0,0,round,1
63,11,24,0,6,1,2,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,healthy,0,0,1,0,1,round,1
63,12,24,0,6,1,3,4,4,4,4,4,4,4,7,3,3,3,3,3,3,3,fair,0,0,1,0,0,long,0
64,1,24,0,1,3,4,4,3,5,3,3,3,3,10,5,4,3,4,5,5,5,black,0,0,1,0,0,long,1
64,2,24,0,1,3,2,3,5,3,4,4,4,5,6,3,3,3,4,3,4,3,healthy,0,1,0,1,0,square,0
64,3,24,0,1,3,3,4,5,4,5,5,5,5,6,3,3,3,3,3,4,4,healthy,0,0,0,0,0,square,0
64,4,24,0,1,3,3,3,3,3,2,5,5,5,7,4,3,3,4,4,4,5,fair,0,1,1,0,0,long,0
64,5,24,0,1,3,4,5,5,5,4,4,4,5,9,4,4,4,4,4,5,4,fair,0,0,1,0,0,round,1
64,6,24,0,1,3,2,3,4,3,3,4,3,3,5,3,4,3,3,3,3,3,healthy,0,0,0,0,0,long,1
65,1,20,1,1,1,2,3,2,1,3,2,3,3,7,4,4,4,3,4,3,4,black,0,0,1,0,0,long,1
65,2,20,1,1,1,2,2,1,3,1,2,2,2,5,3,3,3,3,3,4,3,healthy,0,1,0,1,0,square,0
65,3,20,1,1,1,2,2,2,2,2,1,2,2,7,4,4,3,3,4,4,4,healthy,0,0,0,0,0,square,0
65,4,20,1,1,1,2,2,2,3,1,3,3,3,6,4,3,3,3,3,4,4,fair,0,1,1,0,0,long,0
65,5,20,1,1,1,3,3,3,3,3,2,2,2,7,4,4,4,4,3,4,5,fair,0,0,1,0,0,round,1
65,6,20,1,1,1,2,2,1,1,3,3,3,3,6,3,4,3,4,3,4,3,healthy,0,0,0,0,0,long,1
66,7,22,1,3,1,1,3,3,2,3,4,3,3,2,3,4,2,1,2,3,1,healthy,1,1,1,1,1,square,0
66,8,22,1,3,1,2,4,5,5,4,3,4,4,7,4,4,4,4,4,5,3,healthy,0,0,1,0,0,square,0
66,9,22,1,3,1,1,4,4,5,3,3,2,3,2,3,4,2,2,2,4,1,black,1,0,0,1,1,square,1
66,10,22,1,3,1,2,4,4,3,4,4,4,4,7,4,3,3,4,4,5,4,fair,0,0,1,0,0,round,1
66,11,22,1,3,1,1,5,5,5,5,3,3,3,2,2,3,2,2,2,4,3,healthy,0,0,1,0,1,round,1
66,12,22,1,3,1,3,4,4,3,4,4,4,4,8,4,4,5,5,5,5,4,fair,0,0,1,0,0,long,0
67,1,24,1,1,3,4,5,5,5,5,5,5,5,10,5,5,5,4,5,5,4,black,0,0,1,0,0,long,1
67,2,24,1,1,3,1,2,3,4,2,3,2,2,4,3,3,3,3,4,3,4,healthy,0,1,0,1,0,square,0
67,3,24,1,1,3,4,5,5,5,5,5,5,5,10,5,4,5,5,5,5,4,healthy,0,0,0,0,0,square,0
67,4,24,1,1,3,3,3,5,5,3,3,3,3,7,4,3,4,3,4,4,3,fair,0,1,1,0,0,long,0
67,5,24,1,1,3,3,2,3,3,2,2,2,3,8,4,5,4,4,5,4,3,fair,0,0,1,0,0,round,1
67,6,24,1,1,3,2,3,4,4,3,2,2,2,7,3,4,4,3,3,4,3,healthy,0,0,0,0,0,long,1
68,7,20,0,2,3,1,2,5,5,2,5,5,4,1,2,1,2,1,1,3,3,healthy,1,1,1,1,1,square,0
68,8,20,0,2,3,2,4,5,5,4,3,3,5,8,3,4,4,5,4,4,5,healthy,0,0,1,0,0,square,0
68,9,20,0,2,3,2,1,3,3,2,4,3,2,4,4,2,4,1,3,3,2,black,1,0,0,1,1,square,1
68,10,20,0,2,3,3,4,5,5,5,4,5,4,9,5,3,4,3,5,5,5,fair,0,0,1,0,0,round,1
68,11,20,0,2,3,3,4,5,5,5,3,3,3,6,5,2,5,2,4,5,5,healthy,0,0,1,0,1,round,1
68,12,20,0,2,3,2,5,5,5,4,5,5,5,9,5,5,5,5,4,5,5,fair,0,0,1,0,0,long,0
69,7,23,0,5,1,1,3,3,3,3,1,2,4,2,3,3,3,3,3,2,1,healthy,1,1,1,1,1,square,0
69,8,23,0,5,1,2,4,5,4,5,3,3,4,8,4,4,4,4,4,4,4,healthy,0,0,1,0,0,square,0
69,9,23,0,5,1,1,3,3,3,2,2,3,3,3,3,3,3,3,3,3,1,black,1,0,0,1,1,square,1
69,10,23,0,5,1,2,3,3,4,5,4,4,4,6,3,3,3,3,3,3,3,fair,0,0,1,0,0,round,1
69,11,23,0,5,1,2,4,4,4,4,4,3,3,5,3,3,3,3,3,3,3,healthy,0,0,1,0,1,round,1
69,12,23,0,5,1,2,4,5,5,5,4,3,3,7,3,3,3,3,3,3,4,fair,0,0,1,0,0,long,0
70,7,24,1,1,1,1,2,2,2,1,4,3,3,5,2,2,2,2,3,2,2,healthy,1,1,1,1,1,square,0
70,8,24,1,1,1,2,3,3,4,3,2,4,4,7,3,3,3,3,3,3,3,healthy,0,0,1,0,0,square,0
70,9,24,1,1,1,1,2,2,3,3,3,2,2,6,3,3,3,3,3,3,3,black,1,0,0,1,1,square,1
70,10,24,1,1,1,4,5,5,3,4,3,4,4,9,4,4,4,4,4,4,4,fair,0,0,1,0,0,round,1
70,11,24,1,1,1,3,4,5,5,5,3,3,3,8,3,3,3,3,3,3,3,healthy,0,0,1,0,1,round,1
70,12,24,1,1,1,4,5,4,3,3,4,4,4,9,5,5,4,4,4,5,5,fair,0,0,1,0,0,long,0
71,7,19,1,6,1,1,3,1,3,2,4,4,4,3,3,2,3,3,3,2,3,healthy,1,1,1,1,1,square,0
71,8,19,1,6,1,1,3,2,4,4,4,2,4,7,4,4,4,3,4,3,3,healthy,0,0,1,0,0,square,0
71,9,19,1,6,1,1,1,1,5,2,2,1,1,1,2,3,2,2,3,2,2,black,1,0,0,1,1,square,1
71,10,19,1,6,1,2,2,3,2,3,2,3,3,4,3,2,2,3,2,3,2,fair,0,0,1,0,0,round,1
71,11,19,1,6,1,3,3,2,3,2,3,3,2,5,2,3,2,3,2,3,2,healthy,0,0,1,0,1,round,1
71,12,19,1,6,1,3,3,2,3,3,2,2,3,4,2,3,3,3,2,3,3,fair,0,0,1,0,0,long,0
72,7,23,1,6,1,2,1,3,4,3,1,2,2,6,3,3,3,3,3,2,3,healthy,1,1,1,1,1,square,0
72,8,23,1,6,1,3,4,4,4,4,1,1,4,8,4,3,4,4,3,4,4,healthy,0,0,1,0,0,square,0
72,9,23,1,6,1,1,2,2,5,3,2,1,1,5,2,2,2,2,2,2,2,black,1,0,0,1,1,square,1
72,10,23,1,6,1,2,5,3,4,3,3,4,3,7,3,3,4,4,4,4,3,fair,0,0,1,0,0,round,1
72,11,23,1,6,1,1,4,5,3,3,2,2,3,6,4,3,3,3,3,3,3,healthy,0,0,1,0,1,round,1
72,12,23,1,6,1,3,2,2,4,2,3,3,4,8,3,3,4,4,4,4,3,fair,0,0,1,0,0,long,0
73,7,23,1,3,1,2,2,2,2,2,4,4,3,5,3,3,2,2,3,2,2,healthy,1,1,1,1,1,square,0
73,8,23,1,3,1,3,4,4,4,4,2,3,3,8,4,4,5,5,4,4,4,healthy,0,0,1,0,0,square,0
73,9,23,1,3,1,2,2,2,3,2,2,2,2,5,3,3,2,2,3,2,4,black,1,0,0,1,1,square,1
73,10,23,1,3,1,3,4,4,3,4,3,3,3,7,4,3,3,4,4,4,3,fair,0,0,1,0,0,round,1
73,11,23,1,3,1,2,4,4,3,4,2,2,2,6,3,3,3,3,3,3,3,healthy,0,0,1,0,1,round,1
73,12,23,1,3,1,3,4,4,3,3,4,4,4,8,4,4,4,3,4,4,4,fair,0,0,1,0,0,long,0
74,1,23,0,3,3,1,2,2,2,1,3,3,3,3,3,3,3,2,3,1,1,black,0,0,1,0,0,long,1
74,2,23,0,3,3,1,3,3,2,3,4,4,4,3,3,3,3,3,3,4,1,healthy,0,1,0,1,0,square,0
74,3,23,0,3,3,3,4,4,5,3,4,5,5,8,5,5,5,5,5,5,4,healthy,0,0,0,0,0,square,0
74,4,23,0,3,3,1,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,fair,0,1,1,0,0,long,0
74,5,23,0,3,3,4,4,4,4,3,4,4,4,9,5,5,5,5,5,5,5,fair,0,0,1,0,0,round,1
74,6,23,0,3,3,1,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,healthy,0,0,0,0,0,long,1
75,7,23,0,3,3,1,2,2,3,2,3,3,3,2,3,3,3,2,2,1,3,healthy,1,1,1,1,1,square,0
75,8,23,0,3,3,3,4,4,4,4,3,3,3,9,4,4,5,5,5,5,4,healthy,0,0,1,0,0,square,0
75,9,23,0,3,3,1,2,3,4,3,3,3,3,2,4,4,3,3,2,3,4,black,1,0,0,1,1,square,1
75,10,23,0,3,3,3,4,4,3,5,4,3,3,7,4,3,4,3,4,4,4,fair,0,0,1,0,0,round,1
75,11,23,0,3,3,1,4,5,4,5,3,3,3,3,4,3,3,2,2,4,4,healthy,0,0,1,0,1,round,1
75,12,23,0,3,3,3,4,4,4,4,4,4,3,7,4,4,4,4,4,5,5,fair,0,0,1,0,0,long,0
76,7,23,0,1,1,3,3,4,3,3,3,3,4,4,3,3,3,3,3,2,3,healthy,1,1,1,1,1,square,0
76,8,23,0,1,1,3,4,5,4,5,4,4,4,7,4,4,4,3,4,4,4,healthy,0,0,1,0,0,square,0
